ID,Article Title,Link
1230,Texans QB Watson: 'You can put the L on me',http://www.espn.com/nfl/story/_/id/24627993/qb-deshaun-watson-houston-texans-loss-new-england-patriots-put-l-me
1231,Texans CB Johnson ruled out with concussion,http://www.espn.com/nfl/story/_/id/24626032/kevin-johnson-houston-texans-ruled-due-concussion
1232,Ravens make Jackson backup QB over RGIII,http://www.espn.com/nfl/story/_/id/24623583/ravens-lamar-jackson-backup-qb-robert-griffin-iii
1233,Jags RB Fournette out with hamstring injury ,http://www.espn.com/nfl/story/_/id/24625351/jaguars-rb-leonard-fournette-hamstring-injury
1234,Bengals safety Williams ejected for hit on Luck,http://www.espn.com/nfl/story/_/id/24624915/cincinnati-bengals-safety-shawn-williams-ejected-unnecessary-roughness-hit-andrew-luck-indianapolis-colts
1235,"Sources: Bears' Mack, Smith limited vs. Pack",http://www.espn.com/nfl/story/_/id/24622451/khalil-mack-roquan-smith-limited-chicago-bears-opener-green-bay-packers
1236,Sources: Ex-Raider Bryant faces yearlong ban,http://www.espn.com/nfl/story/_/id/24622154/martavis-bryant-former-oakland-raiders-wr-faces-year-long-suspension-substance-related-relapse
1237,Luck admits to snowboarding shoulder injury ,http://www.espn.com/nfl/story/_/id/24622561/indianapolis-colts-qb-andrew-luck-admits-injuring-shoulder-snowboarding
1238,Sources: Cops lack evidence against Bills' McCoy,http://www.espn.com/nfl/story/_/id/24622210/police-no-incriminating-evidence-lesean-mccoy-buffalo-bills
1239,Matthew Berry's 50 facts for Week 1,http://www.espn.com/fantasy/football/story/_/page/TMRFacts180906/fantasy-football-matthew-berry-50-facts-week-1-2018-nfl-season
1240,Sources: NFL won't have anthem policy in 2018,http://www.espn.com/nfl/story/_/id/24622089/nfl-not-expected-implement-new-national-anthem-policy-season
1241,"Sources: Steelers won't trade Bell, rescind tag",http://www.espn.com/nfl/story/_/id/24621979/pittsburgh-steelers-trade-leveon-bell-rescind-rb-franchise-tag
1242,Cards' Johnson gets 3 years; source says $39M,http://www.espn.com/nfl/story/_/id/24619198/david-johnson-arizona-cardinals-gets-three-year-39-million-extension
1243,Saints release Bushrod as roster shuffle continues,http://www.espn.com/nfl/story/_/id/24618120/new-orleans-saints-promote-jonathan-williams-release-jermon-bushrod
1244,Week 1 NFL betting nuggets,http://www.espn.com/chalk/story/_/id/24617575/nfl-nfl-week-1-betting-nuggets-know
1245,Bucs without top CB Grimes (groin) vs. Saints,http://www.espn.com/nfl/story/_/id/24617170/tampa-bay-buccaneers-cornerback-brent-grimes-vs-new-orleans-saints
1246,"Seahawks activate, plan to start S Thomas",http://www.espn.com/nfl/story/_/id/24616369/earl-thomas-activated-seattle-seahawks-plans-start-sunday
1247,"Bell not reporting, surrenders $853K paycheck",http://www.espn.com/nfl/story/_/id/24616269/leveon-bell-does-not-report-pittsburgh-steelers-surrenders-game-1-check
1248,"Jets to be without Martin, likely 2 more vs. Lions",http://www.espn.com/nfl/story/_/id/24616894/new-york-jets-likely-three-starters-detroit-lions
1249,Falcons' Quinn: Execution problem in red zone,http://www.espn.com/nfl/story/_/id/24609506/dan-quinn-happy-atlanta-falcons-playcalling-red-zone-woes
1250,Carroll: 'I don't care' about story on Seattle rift,http://www.espn.com/nfl/story/_/id/24609500/pete-carroll-says-seattle-seahawks-need-focus-here-now
1251,Cindy McCain to serve as Cards' honorary captain,http://www.espn.com/nfl/story/_/id/24609779/cindy-mccain-arizona-cardinals-honorary-captain-washington-game
1252,Sources: Torn ACL ends season for Falcons' Neal,http://www.espn.com/nfl/story/_/id/24607149/keanu-neal-atlanta-falcons-season-torn-acl
1253,Week 1 fantasy football IDP rankings,http://www.espn.com/fantasy/football/story/_/page/18ranksIDPWeek1/fantasy-football-idp-rankings-weekly-ranks-defensive-linemen-linebackers-defensive-backs-nfl-week-1
1254,"Brady dodges questions, will 'stick on football'",http://www.espn.com/nfl/story/_/id/24607889/tom-brady-new-england-patriots-tells-reporters-wants-stick-football
1255,Chargers' Bosa (foot) out for season opener,http://www.espn.com/nfl/story/_/id/24608452/joey-bosa-los-angeles-chargers-ruled-vs-kansas-city-chiefs
1256,Biggest injury questions for all 32 teams in Week 1,http://www.espn.com/nfl/story/_/id/24585369/nfl-biggest-injury-questions-all-32-teams-week-1-2018
1257,Browns' Harrison named starting left tackle ,http://www.espn.com/nfl/story/_/id/24607634/cleveland-browns-desmond-harrison-named-starting-left-tackle
1258,Trick play 'Philly Philly' sparks Eagles in win,http://www.espn.com/nfl/story/_/id/24601248/trick-play-philly-philly-sparks-philadelphia-eagles-offense-vs-atlanta-falcons
1259,A.B. on Bell furor: Nobody wins when family feuds,http://www.espn.com/nfl/story/_/id/24607633/antonio-brown-supports-leveon-bell-says-pittsburgh-steelers-turmoil-unnecessary
1260,Giants LB Vernon (ankle) ruled out vs. Jags,http://www.espn.com/nfl/story/_/id/24607546/new-york-giants-lb-olivier-vernon-ruled-sunday-high-ankle-sprain
1261,Former Cowboys RB Randle facing rape charge,http://www.espn.com/nfl/story/_/id/24605488/former-dallas-cowboys-rb-joseph-randle-arrested-suspicion-rape-charge
1262,No ankle issue as Ramsey readies for OBJ,http://www.espn.com/nfl/story/_/id/24607034/jacksonville-jaguars-jalen-ramsey-no-issues-right-ankle-friday-practice
1263,"Bears, NT Goldman agree to 4-year extension",http://www.espn.com/nfl/story/_/id/24607276/chicago-bears-eddie-goldman-agree-four-year-extension
1264,"Dolphins' Parker practices, doubtful vs. Titans",http://www.espn.com/nfl/story/_/id/24606702/miami-dolphins-receiver-devante-parker-not-expected-play-sunday-tennessee-titans
1265,NFL trends that will define the 2018 season,http://www.espn.com/nfl/story/_/id/24590035/nfl-top-trends-heading-2018-season-rpo-jet-motion-smaller-linebackers-shotgun-coin-tosses-more
1266,Witten: Why NFL locker room leadership is complicated,http://www.espn.com/nfl/story/_/id/24597520/jason-witten-why-nfl-locker-room-leadership-success-complicated
1267,Forgive the Eagles' ugliness -- Nick Foles just keeps winning,http://www.espn.com/nfl/story/_/id/24601649/nick-foles-not-carson-wentz-philadelphia-eagles-keeps-winning-nfl-2018
1268,Bold predictions for all 32 NFL teams,http://www.espn.com/nfl/story/_/id/24579031/bold-predictions-all-32-nfl-teams-2018-season
1269,"After delay, Eagles unveil championship banner",http://www.espn.com/nfl/story/_/id/24600248/philadelphia-eagles-unveil-super-bowl-championship-banner
1270,49ers' Sherman predicts lockout when CBA ends,http://www.espn.com/nfl/story/_/id/24599976/richard-sherman-san-francisco-49ers-believes-lockout-coming-nfl-cba-expires
1271,Report: Kap watches ad's TV debut from Nike HQ,http://www.espn.com/nfl/story/_/id/24601234/colin-kaepernick-watches-just-do-ad-tv-premiere-nike-headquarters
1272,"Eagles stop Ryan to Jones again, beat Falcons 18-12",http://www.espn.com/nfl/recap?gameId=401030710
1273,NFL depth charts for all 32 teams,http://www.espn.com/nfl/story/_/id/24524182/nfl-depth-charts-all-32-teams
1274,Full list of Week 1 NFL lines,http://www.espn.com/chalk/story/_/id/23259805/nfl-full-list-week-1-odds-westgate-las-vegas-superbook
1275,Dallas Cowboys depth chart,http://www.espn.com/nfl/story/_/id/24507400/dallas-cowboys-depth-chart
1276,Los Angeles Chargers depth chart,http://www.espn.com/nfl/story/_/id/24523881/los-angeles-chargers-depth-chart
1277,Indianapolis Colts depth chart,http://www.espn.com/nfl/story/_/id/24472401/indianapolis-colts-depth-chart
1278,New Orleans Saints depth chart,http://www.espn.com/nfl/story/_/id/24503665/new-orleans-saints-depth-chart
1279,Conner: 'No pressure' serving as Bell's stand-in,http://www.espn.com/nfl/story/_/id/24598576/james-conner-pittsburgh-steelers-ease-leveon-bell-stand-in
1280,One-handed Griffin to get start for Seahawks,http://www.espn.com/nfl/story/_/id/24587929/rookie-shaquem-griffin-start-seattle-seahawks-week-1
1281,"Pats put rookie Dawson on IR, add depth at WR",http://www.espn.com/nfl/story/_/id/24598989/new-england-patriots-activate-riley-mccarron-put-duke-dawson-ir
1282,Jaguars' Ramsey downplays matchup with OBJ,http://www.espn.com/nfl/story/_/id/24598751/jalen-ramsey-jacksonville-jaguars-downplays-odell-beckham-jr-new-york-giants-matchup
1283,"Rodgers, Packers aim to cash in vs. Mack, Bears",http://www.espn.com/nfl/preview?gameId=401030726
1284,"Prescott focused on '18 season, not next contract",http://www.espn.com/nfl/story/_/id/24598300/dak-prescott-said-focused-job-hand-cowboys-not-next-contract
1285,Watt accepts critics after 2 injury-marred years,http://www.espn.com/nfl/story/_/id/24598354/jj-watt-houston-texans-excited-return-understands-critics
1286,Cowboys' Frederick: Can't will myself back,http://www.espn.com/nfl/story/_/id/24598323/travis-frederick-dallas-cowboys-back
1287,Eagles take another WR hit with Hollins to IR,http://www.espn.com/nfl/story/_/id/24598248/mack-hollins-philadelphia-eagles-placed-injured-reserve-groin-injury
1288,Bears' Hicks says Packers can't block Mack,http://www.espn.com/nfl/story/_/id/24587757/chicago-bears-de-akiem-hicks-says-green-bay-packers-block-khalil-mack
1289,Rookie WR predicts 'new era' for Bears' offense,http://www.espn.com/nfl/story/_/id/24597682/anthony-miller-chicago-bears-rookie-wide-receiver-predicts-big-season-team-offense
1290,Every team's Vegas odds to make (or miss) the 2018 NFL playoffs,http://www.espn.com/chalk/story/_/id/24596721/nfl-every-team-vegas-odds-make-miss-2018-playoffs
1291,"Inside Jalen vs. OBJ, from those who have faced them",http://www.espn.com/nfl/story/_/id/24575979/inside-jalen-ramsey-vs-odell-beckham-jr-week-1-battle-have-faced-them
1292,Court revives players' drug lawsuit against NFL,http://www.espn.com/nfl/story/_/id/24597221/us-appeals-court-revives-drug-lawsuit-players-nfl
1293,Giants coach McGaughey battling cancer,http://www.espn.com/nfl/story/_/id/24596650/new-york-giants-special-teams-coach-thomas-mcgaughey-undergoing-cancer-treatments
1294,"Dolphins TE Gray tears Achilles, placed on IR",http://www.espn.com/nfl/story/_/id/24595579/marqueis-gray-miami-dolphins-placed-injured-reserve-achilles-tear
1295,Africans in the NFL: Will Alvin Kamara dominate again?,http://www.espn.com/nfl/story/_/id/24573820/africans-nfl-alvin-kamara-dominate-again
1296,OBJ says he won't be baited by Jags' Ramsey,http://www.espn.com/nfl/story/_/id/24587355/odell-beckham-jr-new-york-giants-says-baited-jalen-ramsey-jacksonville-jaguars
1297,"New quarterbacks, RB Peterson highlight Redskins-Cards matchup",http://www.espn.com/nfl/preview?gameId=401030725
1298,Nielsen projects NFL as betting cash cow,http://www.espn.com/chalk/story/_/id/24584245/nielsen-says-us-sports-gambling-market-worth-23-billion-annually-nfl
1299,NFL gambling manifesto: Everything you need to know,http://www.espn.com/chalk/story/_/id/24580793/everything-need-know-betting-nfl-season-super-bowl-bets-every-coach-record-ats
1300,Raiders face explosive Rams after stunning trade,http://www.espn.com/nfl/preview?gameId=401030751
1301,"2018 Fantasy Football Draft Kit: Rankings, cheat sheets and more",http://www.espn.com/fantasy/football/story/_/page/nfldk2k18draft/2018-fantasy-football-rankings-cheat-sheets-mock-drafts-sleepers-breakouts-busts-analysis-more-draft-kit
1302,Bell absence incites Steelers: It's Le'Veon over us,http://www.espn.com/nfl/story/_/id/24587466/leveon-bell-agent-pittsburgh-steelers-rb-protect-long-term-value
1303,Cowboys' Elliott out to prove he's best in game ,http://www.espn.com/nfl/story/_/id/24588117/dallas-cowboys-rb-ezekiel-elliott-prove-best-back-game
1304,Bradford: 'Blessing' to start again with Cardinals,http://www.espn.com/nfl/story/_/id/24590142/sam-bradford-arizona-cardinals-embracing-opportunity-play-again-knee-injury
1305,Your guide to NFL rule changes for the 2018 season,http://www.espn.com/nfl/story/_/id/24587640/2018-nfl-offseason-rule-changes-primer-guide-helmet-kickoff-catch-tweaks-remember
1306,Prime-time Parlay: Straight-up picks for this week's biggest games,http://www.espn.com/nfl/story/_/id/24512976/fpi-predictions-biggest-games-nfl-week-1
1307,Jon Gruden joins the list of second-tour coaches,http://www.espn.com/nfl/story/_/id/23974229/oakland-raiders-jon-gruden-joins-list-coaches-multiple-stints-same-team
1308,Thomas ends holdout; Seattle nixes trade bid,http://www.espn.com/nfl/story/_/id/24586014/earl-thomas-plans-report-seahawks-camp-wednesday
1309,Eagles a 'godsend' for new recruit Mailata,http://www.espn.com/nfl/story/_/id/24591123/landing-philadelphia-eagles-godsend-new-australian-recruit-jordan-mailata
1310,"Seahawks, Broncos look to get off to fast starts",http://www.espn.com/nfl/preview?gameId=401030721
1311,"Cowboys' youth, Panthers' O-line concerns in opener",http://www.espn.com/nfl/preview?gameId=401030723
1312,Darnold to make debut as Jets visit Lions,http://www.espn.com/nfl/preview?gameId=401030728
1313,"Texans open on road vs. Brady, Patriots",http://www.espn.com/nfl/preview?gameId=401030714
1314,Key players absent in Saints-Buccaneers matchup,http://www.espn.com/nfl/preview?gameId=401030713
1315,Bills QB Peterman can prove self as starter vs. Ravens,http://www.espn.com/nfl/preview?gameId=401030711
1316,Quarterbacks provide hope in 49ers-Vikings opener,http://www.espn.com/nfl/preview?gameId=401030715
1317,Young vs. old at QB in Chargers-Chiefs matchup,http://www.espn.com/nfl/preview?gameId=401030720
1318,Luck back on Colts' side against Bengals,http://www.espn.com/nfl/preview?gameId=401030717
1319,Browns try to turn things around vs. Steelers,http://www.espn.com/nfl/preview?gameId=401030718
1320,Vrabel makes Titans coaching debut at Miami,http://www.espn.com/nfl/preview?gameId=401030716
1321,"Jaguars, Ramsey out to shut down Beckham, Giants",http://www.espn.com/nfl/preview?gameId=401030712
1322,Chargers' Gates practices; opener a possibility,http://www.espn.com/nfl/story/_/id/24589728/te-antonio-gates-back-practicing-los-angeles-chargers
1323,Nike's Kaepernick ad to run during NFL opener,http://www.espn.com/nfl/story/_/id/24586190/nike-run-colin-kaepernick-ad-nfl-opener-thursday
1324,Week 1 game will be 'final hurdle' for Luck,http://www.espn.com/nfl/story/_/id/24587639/week-1-game-final-hurdle-andrew-luck-indianapolis-colts
1325,New England Patriots depth chart,http://www.espn.com/nfl/story/_/id/24507480/new-england-patriots-depth-chart
1326,Big Ben on absent Bell: We're more than one guy,http://www.espn.com/nfl/story/_/id/24585748/ben-roethlisberger-says-pittsburgh-steelers-not-handcuffed-leveon-bell
1327,"Bills' McCoy: Worrying about Ravens, not lawsuit",http://www.espn.com/nfl/story/_/id/24587524/lesean-mccoy-buffalo-bills-comments-lawsuit-allegations
1328,"Sources: Saints, thin at RB, waive rookie Scott",http://www.espn.com/nfl/story/_/id/24587320/new-orleans-saints-waive-rookie-rb-boston-scott
1329,Panthers' Samuel to miss opener due to illness,http://www.espn.com/nfl/story/_/id/24586826/curtis-samuel-miss-carolina-panthers-opener-due-illness
1330,Brady says he's dealing with Pats drama better,http://www.espn.com/nfl/story/_/id/24586768/new-england-patriots-quarterback-tom-brady-says-dealing-better-drama-team
1331,Giants TE Engram out of concussion protocol,http://www.espn.com/nfl/story/_/id/24586275/evan-engram-new-york-giants-concussion-protocol
1332,Barnwell: How all 32 teams can win Super Bowl LIII,http://www.espn.com/nfl/story/_/id/24578139/2018-bill-barnwell-nfl-preview-how-all-32-teams-get-super-bowl-liii
1333,"Players Coalition: Focus on actions, not protests",http://www.espn.com/nfl/story/_/id/24585533/players-coalition-writes-open-letter-saying-players-fight-meaningful-change
1334,'Amazing feeling' for Darnold; McCown 'bummed',http://www.espn.com/nfl/story/_/id/24578609/sam-darnold-fulfill-dream-being-starting-qb-new-york-jets
1335,Obada on journey to NFL: 'A state of survival',http://www.espn.com/nfl/story/_/id/24579199/efe-obada-carolina-panthers-says-journey-nfl-nigeria-was-state-survival
1336,Trump: Nike sends 'terrible message' with Kap ad,http://www.espn.com/nfl/story/_/id/24579293/president-donald-trump-said-colin-kaepernick-inclusion-nike-ad-campaign-terrible-message
1337,Eagles begin title defense vs. Falcons without Wentz,http://www.espn.com/nfl/preview?gameId=401030710
1338,The Uni Watch NFL preview,http://www.espn.com/nfl/story/_/id/24533218/welcome-back-absolutely-complete-engrossing-uni-watch-nfl-preview
1339,2018 fantasy football IDP rankings,http://www.espn.com/fantasy/football/story/_/id/23938389/fantasy-football-idp-rankings-2018-espn-nfl-ranks-defensive-linemen-linebackers-defensive-backs-rookies
1340,Eagles re-sign WR Wheaton; TE Rodgers to IR,http://www.espn.com/nfl/story/_/id/24574749/philadelphia-eagles-re-sign-markus-wheaton-richard-rodgers-ir
